Date,Close,High,Low,Open,Volume
2025-10-14,224.43,230.96,220.1,224.26,2191500
2025-10-15,244.4,248.04,229.08,231.69,4617500
2025-10-16,237.79,245.36,236.64,242.1,2294200
2025-10-17,231.85,237.31,229.83,235.46,2328000
2025-10-20,229.0,238.0,228.39,234.52,1422500
2025-10-21,226.85,230.41,224.16,230.37,1304900
2025-10-22,223.36,231.55,216.63,227.19,2379900
2025-10-23,229.0,230.84,222.63,222.8,1681100
2025-10-24,241.41,244.0,234.0,239.68,2595500
2025-10-27,247.69,249.56,241.41,243.61,2068900
2025-10-28,239.6,249.27,236.84,246.07,2552500
2025-10-29,241.71,246.1,236.0,240.0,2331300
2025-10-30,233.58,242.52,232.77,237.14,2529300
2025-10-31,266.94,269.67,246.16,249.13,6158700
2025-11-03,265.71,275.08,261.0,265.93,2707600
2025-11-04,262.7,269.79,253.78,256.78,2575500
2025-11-05,277.39,281.55,261.03,262.4,3644300
2025-11-06,271.98,279.96,270.62,278.4,2338800
2025-11-07,267.64,268.36,254.51,262.08,2513300
2025-11-10,272.64,278.81,268.06,273.07,2141200
2025-11-11,264.15,273.0,261.06,268.97,1922200
2025-11-12,267.52,270.37,261.77,268.11,1503400
2025-11-13,256.59,269.77,255.84,267.52,2351500
2025-11-14,253.08,257.7,243.75,244.41,2816400
2025-11-17,253.54,258.0,250.25,251.35,1484500
2025-11-18,252.19,257.38,244.42,247.0,1760300
2025-11-19,251.87,257.83,249.3,252.19,1514700
2025-11-20,245.84,264.79,244.22,258.04,2300700
2025-11-21,249.91,254.0,241.0,244.64,1923000
2025-11-24,259.85,261.45,249.0,250.0,2094100
2025-11-25,260.36,261.91,253.53,261.53,1570900
2025-11-26,272.21,274.62,262.69,263.5,1903800
2025-11-28,272.92,276.14,270.51,274.08,1091200
2025-12-01,263.54,272.21,262.69,269.27,2049500
2025-12-02,262.56,265.94,260.0,264.39,1573300
2025-12-03,256.06,263.0,252.31,263.0,1862500
2025-12-04,257.28,260.5,254.7,255.44,1365400
2025-12-05,257.61,264.0,255.12,258.0,1911200
2025-12-08,255.88,258.71,251.32,257.13,1825200
2025-12-09,253.42,261.27,252.4,253.81,1998900
2025-12-10,262.23,266.25,251.3,252.15,1825800
2025-12-11,272.83,273.46,253.87,261.11,2315800
2025-12-12,254.8,273.8,249.0,273.0,2969100
2025-12-15,255.89,257.25,249.76,253.51,1564300
2025-12-16,258.51,260.34,252.0,255.25,1489000
2025-12-17,254.03,264.0,251.7,260.0,1750700
2025-12-18,261.79,266.72,255.5,258.89,1873500
2025-12-19,266.98,268.9,261.79,263.47,2708100
2025-12-22,284.59,285.99,265.65,269.19,3479000
2025-12-23,269.39,283.37,262.0,282.0,3848500
2025-12-24,272.21,273.5,267.27,270.03,849800
2025-12-26,269.69,271.74,267.0,271.59,822600
2025-12-29,268.25,275.0,266.05,267.99,1060500
2025-12-30,264.3,269.43,263.75,268.25,817500
2025-12-31,261.23,266.3,260.5,264.3,1081700
2026-01-02,274.34,277.57,265.86,265.86,1476600
2026-01-05,272.0,280.5,263.23,278.39,2006800
2026-01-06,268.78,277.68,266.28,273.0,1620700
2026-01-07,241.11,255.92,239.98,254.02,6207900
2026-01-08,246.26,247.25,238.52,239.66,2301300
2026-01-09,238.66,248.04,235.12,248.02,3712000
2026-01-12,237.83,244.35,233.0,235.53,2116400
2026-01-13,241.36,244.22,237.06,238.5,2063600
2026-01-14,236.45,244.87,235.25,239.61,1906200
2026-01-15,243.64,252.52,234.81,235.0,3206300
2026-01-16,243.73,248.67,243.0,243.64,1955700
2026-01-20,242.11,245.0,234.63,239.0,1998400
2026-01-21,243.72,247.65,238.22,244.5,1463700
2026-01-22,239.68,247.45,239.49,244.35,1976200
2026-01-23,242.15,246.4,237.92,240.92,1945500
2026-01-26,242.97,249.5,238.12,241.59,2218600
2026-01-27,235.05,245.9,234.39,242.52,2185600
2026-01-28,249.41,251.36,238.64,240.36,2206900
2026-01-29,224.01,232.2,214.0,230.22,5257300
2026-01-30,225.52,233.0,220.85,221.0,2819000
2026-02-02,230.55,231.05,224.54,225.25,2029900
2026-02-03,239.04,242.88,227.67,228.78,1906600
2026-02-04,238.06,246.71,231.03,242.85,2155900
2026-02-05,234.36,238.86,228.52,231.21,1714500
2026-02-06,218.73,236.76,214.74,233.99,5263900
2026-02-09,222.13,224.46,217.32,221.3,2650900
2026-02-10,226.24,229.24,218.06,219.0,2459500
2026-02-11,227.74,231.17,222.6,229.81,1211700
2026-02-12,220.45,230.14,217.55,230.13,1648700
2026-02-13,225.65,228.91,216.73,218.7,2629500
2026-02-17,226.05,228.02,220.46,225.13,2160200
2026-02-18,238.57,239.12,224.2,227.34,2557300
2026-02-19,233.3,242.18,231.15,238.56,2654600
2026-02-20,241.88,248.83,230.0,232.48,2804300
2026-02-23,242.15,247.0,239.67,242.51,1670300
2026-02-24,243.21,250.99,238.55,242.47,3336900
2026-02-25,210.12,215.09,196.45,197.54,9798300
2026-02-26,200.1,211.55,197.81,208.01,4995600
2026-02-27,197.2,197.92,191.86,195.97,3775800
2026-03-02,199.86,200.79,191.79,193.1,2343000
2026-03-03,197.53,199.53,191.77,192.3,1694000
2026-03-04,197.27,203.46,196.26,196.83,1882100
2026-03-05,191.8,199.16,190.23,197.0,1898500
2026-03-06,189.21,192.3,187.24,188.9,1801400
2026-03-09,195.38,196.6,187.1,187.35,1955800
2026-03-10,197.8,201.18,195.24,195.7,1954600
2026-03-11,200.25,203.18,195.31,197.0,1419400
2026-03-12,197.56,200.9,196.49,199.74,1536500
2026-03-13,196.07,201.99,193.76,199.43,1173100
2026-03-16,199.48,202.0,197.65,200.48,1052400
2026-03-17,200.42,202.72,197.85,199.53,1358400
2026-03-18,197.81,202.0,197.5,198.8,1219900
2026-03-19,199.65,200.04,194.15,196.7,1319200
2026-03-20,192.82,197.82,189.78,194.74,3564900
2026-03-23,189.92,196.93,188.1,193.26,2122000
2026-03-24,192.85,194.86,186.17,189.69,2141300
2026-03-25,193.51,197.35,193.31,195.44,1141000
2026-03-26,185.83,193.0,185.23,190.59,1568200
2026-03-27,190.29,195.0,185.0,185.55,2260100
2026-03-30,184.7,193.74,182.99,192.89,1737800
2026-03-31,197.26,197.85,186.48,186.48,2280400
2026-04-01,199.42,200.73,196.38,198.02,1580200
2026-04-02,195.32,200.94,194.64,196.76,1527300
2026-04-06,195.57,198.76,194.05,195.5,1599800
2026-04-07,192.31,193.5,188.99,193.01,1858600
2026-04-08,200.78,202.14,197.2,198.99,1395800
2026-04-09,197.25,204.13,196.81,200.51,1054700
2026-04-10,203.47,207.0,197.28,198.16,1610400
2026-04-13,200.35,206.0,198.86,203.58,1621300
2026-04-14,200.61,203.51,195.19,202.12,2496100
2026-04-15,195.2,211.0,194.0,211.0,3515400
2026-04-16,191.65,197.6,188.64,195.4,2498700
2026-04-17,190.44,194.97,189.47,192.03,3406200
2026-04-20,192.49,193.41,187.33,190.15,1868800
2026-04-21,186.61,195.37,185.13,193.19,1860900
2026-04-22,188.71,194.76,188.0,189.35,1967300
2026-04-23,196.19,197.63,189.5,189.57,2212500
2026-04-24,193.76,197.69,190.01,197.24,1506400
2026-04-27,197.48,198.66,191.87,195.04,1999700
2026-04-28,195.86,197.73,194.13,196.41,1687600
2026-04-29,190.61,197.98,187.2,197.0,1671400
2026-04-30,201.89,203.94,189.5,192.41,3259000
2026-05-01,211.71,217.88,199.9,200.08,5067600
2026-05-04,211.39,215.75,205.19,213.0,2927600
2026-05-05,219.38,221.58,212.81,213.93,3165100
2026-05-06,218.0,219.54,214.6,218.16,2513200
2026-05-07,214.57,223.89,212.29,218.9,3018500
2026-05-08,219.95,221.21,212.01,216.92,1938300
2026-05-11,233.27,237.57,221.12,221.12,4046589
